club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
RB Salzburg,2006-05-19,Kurt Jara,Senior,Austrian Bundesliga,1,True,0.8,
RB Salzburg,2006-05-12,Kurt Jara,Senior,Austrian Bundesliga,1,True,0.8,
1.FC K'lautern,2005-04-05,Erik Gerets,Senior,Bundesliga,1,True,0.85,
Hamburger SV,2003-10-22,Kurt Jara,Senior,Bundesliga,1,True,0.85,
FC Tirol,2001-10-04,Kurt Jara,Senior,Austrian Bundesliga,1,True,0.85,
FC Tirol,1998-12-31,Kurt Jara,Senior,Austrian Bundesliga,1,True,0.8,
APOEL Nicosia,1997-11-30,Andreas Mouskallis,Senior,Cypriot First Division,1,True,0.8,
Skoda Xanthi,1997-02-02,Nikos Karageorgiou,Senior,Alpha Ethniki,1,True,0.8,
VfB Mödling,1994-12-31,Dietmar Constantini,Senior,Austrian Bundesliga,1,True,0.8,
FC Zürich,1994-04-06,Kurt Jara,Senior,Swiss Super League,1,True,0.8,
FC St. Gallen,1991-10-01,Otto Luttrop,Senior,Nationalliga A,1,True,0.8,
Grasshoppers,1988-06-30,Friedhelm Konietzka,Senior,Swiss Super League,1,True,0.8,
Grasshoppers,1986-10-31,Timothy-Michael Skrypnyk,Senior,Swiss Super League,1,True,0.85,
Al-Jazira,2015-06-16,Eric Gerets,Senior,UAE Pro League,1,True,0.8,
Lekhwiya,2014-05-09,Michael Laudrup,Senior,Qatar Stars League,1,True,0.8,
Al-Hilal,2010-11-13,Eric Gerets,Senior,Saudi Pro League,1,True,0.85,
Marseille,2009-06-30,Eric Gerets,Senior,Ligue 1,1,True,0.85,
Galatasaray,2007-05-28,Erik Gerets,Senior,Süper Lig,1,True,0.85,
VfL Wolfsburg,2005-05-28,Wolfgang Wolf,Senior,Bundesliga,1,True,0.85,
1.FC K'lautern,2004-02-02,Erik Gerets,Senior,Bundesliga,1,True,0.85,
PSV Eindhoven,2002-05-31,Eric Gerets,Senior,Eredivisie,1,False,,
Club Brugge,1999-06-30,Eric Gerets,Senior,Belgian Pro League,1,False,,
Lierse SK,1997-06-30,Eric Gerets,Senior,Belgian First Division,1,False,,
RC Liège,1994-06-30,Robert Waseige,Senior,Belgian First Division,1,True,0.8,
RW Oberhausen,2012-09-16,Theo Schneider,Senior,3. Liga,Third Tier,True,0.85,
Karlsruher SC,2010-11-01,Markus Schupp,Senior,2. Bundesliga,2,True,0.85,
K'lautern U17,2010-01-07,Frank Schaefer,Youth,Under 17 Bundesliga,Youth Tier 1,True,0.8,
W. Burghausen,2006-06-14,Ingo Anderbrügge,Senior,2. Bundesliga,2,True,0.8,
1.FC K'lautern,2002-09-03,Claus-Dieter Wollitz,Senior,Bundesliga,1,True,0.85,
Eintracht Trier,1998-06-02,Werner Kohlmann,Senior,2. Bundesliga,2,True,0.8,
Vojvodina,2018-06-30,Radenko Nikolić,Senior,SuperLiga,1,True,0.8,
Unterhaching,2005-04-11,Andreas Brehme,Senior,2. Bundesliga,2,True,0.85,
1.FC K'lautern,2002-08-26,Claus-Dieter Wollitz,Senior,Bundesliga,1,True,0.85,
K. Offenbach,2018-10-26,Oliver Reck,Senior,Regionalliga Südwest,4,True,0.85,
Al-Ettifaq,2015-12-15,Youssef Al-Ghamedi,Senior,Saudi Pro League,1,True,0.8,
Al-Shabab,2015-01-15,Jaime Pacheco,Senior,Saudi Pro League,1,True,0.8,
Al-Hilal U23,2014-06-30,Abdullah Al-Johani,Youth,Saudi Pro League U23,1,False,0.2,
W. Burghausen,2012-06-30,Anton Müller,Senior,3. Liga,Third Tier,False,0.2,
CS Sfaxien,2011-12-27,Lotfi Rhim,Senior,Tunisian Ligue 1,1,True,0.8,
Genclerbirligi,2007-10-31,Ersun Yanal,Senior,Süper Lig,1,True,0.85,
Galatasaray,2007-06-30,Erik Gerets,Senior,Süper Lig,1,True,0.8,
VfL Wolfsburg,2005-06-30,Wolfgang Wolf,Senior,Bundesliga,1,True,0.85,
1.FC K'lautern,2004-04-02,Erik Gerets,Senior,Bundesliga,1,True,0.85,
1.FC K'lautern,2002-07-01,Claus-Dieter Wollitz,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,2000-09-30,Ekkehard Gähler,Senior,Bundesliga,1,True,0.85,
1.FC Köln,1995-06-30,Morten Olsen,Senior,Bundesliga,1,True,0.8,
1.FC Köln U19,1995-06-30,Christoph Daum,Youth,U19 Bundesliga West,Youth Top Tier,False,,
Galatasaray,1994-06-30,Recep Çetin,Senior,Süper Lig,1,True,0.8,
Galatasaray U17,1994-06-30,Graeme Souness,Youth,Turkish Youth League,1,False,0.2,
1.FSV Mainz 05,2001-02-28,Eckhard Krautzun,Senior,2. Bundesliga,2,True,0.85,
Darmstadt 98,2000-06-30,Wolfgang Sandhowe,Senior,2. Bundesliga,2,True,0.8,
CS Sfaxien,1999-02-28,Faouzi Benzarti,Senior,Tunisian Ligue 1,1,True,0.8,
FC St. Pauli,1997-11-27,Gerhard Kleppinger,Senior,2. Bundesliga,2,True,0.85,
1.FC K'lautern,1996-06-30,Eugen Hach,Senior,2. Bundesliga,2,True,0.8,
Union Berlin,1996-03-24,Frank Pagelsdorf,Senior,2. Bundesliga,2,True,0.8,
VfL Wolfsburg,1995-04-05,Gerd Roggensack,Senior,2. Bundesliga,2,True,0.8,
SC Freiburg,1991-06-30,Volker Finke,Senior,2. Bundesliga,2,False,,
Alem. Aachen,1990-06-30,Willi Kraus,Senior,2. Bundesliga,2,True,0.8,
Wormatia Worms,1990-03-28,Horst Hülß,Senior,2. Bundesliga,2,True,0.85,
Darmstadt 98,1989-07-05,Werner Olk,Senior,2. Bundesliga,2,True,0.8,
Al-Ahli,1988-04-30,Mahmoud El-Gohary,Senior,Egyptian Premier League,1,True,0.8,
Darmstadt 98,1987-06-30,Wolfgang Solz,Senior,2. Bundesliga,2,True,0.8,
TeBe Berlin,1986-06-30,Willi Kurth,Senior,Oberliga Berlin,3,True,0.8,
Union Solingen,1985-08-31,Horst Buhtz,Senior,2. Bundesliga,2,True,0.8,
Union Solingen,1983-06-30,Horst Buhtz,Senior,2. Bundesliga,2,True,0.8,
FL Strikers,1982-06-30,Ron Newman,Senior,North American Soccer League,1,True,0.8,
1860 Munich,1979-09-20,Heinz Lucas,Senior,Bundesliga,1,True,0.85,
Wormatia Worms,1978-12-25,Herbert Schweighöfer,Senior,2. Bundesliga Süd,2,True,0.85,
Whitecaps,1978-06-01,Jim Easton,Senior,NASL,1,True,0.8,
SC YF Juventus,1970-06-30,Branislav Sekulić,Senior,Nationalliga A,1,True,0.8,
FC Luzern,2006-06-30,Ciriaco Sforza,Senior,Swiss Super League,1,True,0.8,
E. Frankfurt,2001-07-03,Felix Magath,Senior,Bundesliga,1,True,0.85,
E. Frankfurt,2001-05-19,Felix Magath,Senior,Bundesliga,1,True,0.85,
1.FC Nuremberg,2000-02-18,Friedhelm Funkel,Senior,2. Bundesliga,2,True,0.85,
Bor. M'gladbach,1998-11-09,Hannes Bongartz,Senior,Bundesliga,1,True,0.85,
LASK,1997-06-30,Wolfgang Schwarz,Senior,Austrian Bundesliga,1,True,0.8,
1.FC K'lautern,1996-03-23,Eugen Hach,Senior,Bundesliga,1,True,0.85,
FC Basel,1993-06-30,Karl Odermatt,Senior,Swiss Super League,1,True,0.8,
FC Luzern,1992-06-30,Friedhelm Konietzka,Senior,Swiss Super League,1,True,0.8,
Iraklis,1984-11-01,Antonis Georgiadis,Senior,Alpha Ethniki,1,True,0.8,
MVV,1982-06-30,George Knobel,Senior,Eredivisie,1,False,,
Fenerbahce,1982-03-31,Ali Şen,Senior,Süper Lig,1,True,0.8,
E. Frankfurt,1980-06-30,Helmuth Johannsen,Senior,Bundesliga,1,True,0.8,
Schalke 04 Yth.,1976-03-09,Fritz Langner,Youth,Bundesliga Youth,Youth Top Tier,True,0.8,
FC Wenden,2023-06-30,Thomas Schneider,Senior,Regionalliga West,4,True,0.8,
LSK Hansa,2022-06-30,Thomas von Heesen,Senior,3. Liga,Third Tier,True,0.8,
LSK Hansa,2019-07-02,Pavel Dotchev,Senior,3. Liga,Third Tier,True,0.8,
FC Wenden,2017-12-28,Thomas Berhorst,Senior,Oberliga Westfalen,5,True,0.8,
El Gouna,2015-07-31,Hossam Hassan,Senior,Egyptian Premier League,1,True,0.8,
Milsami,2012-10-23,Sergei Dubrovin,Senior,Moldovan National Division,1,True,0.8,
M. Swallows,2010-11-28,Zoran Đukić,Senior,Israeli Premier League,1,True,0.85,
Dinamo Tbilisi,2009-03-23,César Luis Menotti,Senior,Umaglesi Liga,1,True,0.85,
Enppi SC,2007-02-01,Mohamed Amer,Senior,Egyptian Premier League,1,True,0.8,
Piroozi FC,2005-06-30,Vinko Begović,Senior,Iran Pro League,1,True,0.8,
Ittihad Alex,2003-12-31,Mohamed Amer,Senior,Egyptian Premier League,1,True,0.8,
FC Baniyas,2002-06-30,Dolf Roks,Senior,UAE Pro League,1,True,0.8,
Stuttg. Kickers,2001-08-26,Rainer Adrion,Senior,2. Bundesliga,2,True,0.85,
El Ahly,2000-08-31,Hans-Dieter Schmidt,Senior,Egyptian Premier League,1,True,0.8,
TeBe Berlin,1996-10-07,Wolfgang Jerat,Senior,2. Bundesliga,2,True,0.85,
1.FC Nuremberg,1994-12-31,Rainer Zobel,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,1993-06-30,Rainer Hollmann,Senior,Bundesliga,1,True,0.8,
Stuttg. Kickers,1992-06-30,Willi Entenmann,Senior,2. Bundesliga,2,True,0.8,
Lüneburger SK,1987-06-30,Willi Kurth,Senior,Oberliga Nord,3,True,0.8,
Teutonia Uelzen,1985-06-30,Wolfgang Sidka,Senior,Oberliga Nord,3,True,0.8,
Stukenbrock U19,2011-06-05,Thomas Berndsen,Youth,U19 Bundesliga West,Youth Top Tier,False,,
FC Stukenbrock,2008-06-30,Frank Schaefer,Senior,Oberliga Westfalen,4,False,,
Stukenbrock U19,2007-06-30,Frank Schaefer,Youth,U19 Bundesliga,1,False,,
Lüner SV,2003-06-30,Frank Schaefer,Senior,Oberliga Nord,4,True,0.8,
Kickers Emden,2001-10-02,Uwe Erkenbrecher,Senior,Regionalliga Nord,3,True,0.85,
Beckumer SV,2001-06-30,Franz-Josef Tenhagen,Senior,Oberliga Westfalen,4,True,0.8,
SC Verl,1997-12-01,Wolfgang Jerat,Senior,Regionalliga West/Südwest,3,True,0.8,
Wilhelmshaven,1996-12-02,Gerd Roggensack,Senior,Regionalliga Nord,3,True,0.8,
VfL Wolfsburg,1995-10-22,Gerd Roggensack,Senior,2. Bundesliga,2,True,0.85,
FC Gütersloh,1995-04-05,Eckhard Krautzun,Senior,2. Bundesliga,2,True,0.8,
Unterhaching,1994-06-30,Lorenz-Günther Köstner,Senior,2. Bundesliga,2,False,,
Fortuna Köln,1993-06-30,Gerd Roggensack,Senior,2. Bundesliga,2,True,0.8,
Pr. Münster,1991-04-24,Gerd Roggensack,Senior,2. Bundesliga,2,True,0.85,
1.FC K'lautern,1990-02-25,Gerd Roggensack,Senior,Bundesliga,1,True,0.85,
Wattenscheid 09,1989-06-30,Hermann Eppenhoff,Senior,2. Bundesliga,2,True,0.8,
E. Braunschweig,1987-06-30,Heinz Lucas,Senior,Bundesliga,1,True,0.8,
Arm. Bielefeld,1986-02-02,Ernst Middendorp,Senior,2. Bundesliga,2,True,0.8,
Bielefeld Yth.,1984-03-22,Ernst Diehl,Youth,Bundesliga Youth,Youth Top Tier,True,0.8,
DJK Gütersloh,1979-06-30,Willi Niggemeyer,Senior,2. Bundesliga Nord,2,True,0.8,
FC Stukenbrock,1979-06-30,Heinz Hornig,Senior,Oberliga Westfalen,3,False,,
TuS Hohenecken,1994-06-30,Werner Kern,Senior,Oberliga Südwest,3,True,0.8,
FK Pirmasens,1992-06-30,Werner Kern,Senior,Oberliga Südwest,3,True,0.8,
FC 08 Homburg,1990-04-11,Slobodan Čendić,Senior,2. Bundesliga,2,True,0.85,
1.FC K'lautern,1989-06-30,Ernst Diehl,Senior,Bundesliga,1,True,0.8,
K'lautern II,1987-11-11,Erich Ribbeck,Reserve,Oberliga Südwest,3,True,0.8,
TuS Hohenecken,1987-06-30,Gerd Menne,Senior,Oberliga Südwest,3,False,,
Wormatia Worms,1983-02-06,Herbert Binkert,Senior,2. Bundesliga,2,True,0.85,
1.FC K'lautern,1981-10-11,Manfred Rummel,Senior,Bundesliga,1,True,0.85,
K'lautern II,1980-10-11,Erich Ribbeck,Reserve,Oberliga Südwest,3,True,0.8,
SSV Ettlingen,2002-06-30,Rainer Adrion,Senior,Oberliga Baden-Württemberg,4,True,0.8,
1.FC Pforzheim,1992-06-30,Werner Olk,Senior,Oberliga Baden-Württemberg,3,True,0.8,
Stuttg. Kickers,1990-06-30,Willi Entenmann,Senior,2. Bundesliga,2,True,0.8,
Union Solingen,1987-06-30,Horst Buhtz,Senior,2. Bundesliga,2,True,0.8,
1.FC K'lautern,1985-06-30,Erich Ribbeck,Senior,Bundesliga,1,True,0.8,
Darmstadt 98,1983-06-30,Wolfgang Solz,Senior,2. Bundesliga,2,True,0.8,
Karlsruher SC,1981-11-26,Werner Olk,Senior,2. Bundesliga,2,True,0.85,
Saarbrücken,1978-02-21,Helmut Schneider,Senior,2. Bundesliga,2,True,0.85,
F. Düsseldorf,1976-04-15,Heinz Höher,Senior,Bundesliga,1,True,0.8,
Düsseldorf II,1975-04-23,Heinz Höher,Reserve,Oberliga Nordrhein,3,True,0.8,
VfR Büttgen,1973-06-30,Heinz Hornig,Senior,Regionalliga West,2,False,,
Union Solingen,1971-06-30,Kurt Sahm,Senior,Regionalliga West,2,True,0.8,
VfR Neuss,1970-06-30,Heinz Hornig,Senior,Regionalliga West,2,True,0.8,
VfR Neuss,1968-06-30,Heinz Hornig,Senior,Regionalliga West,2,True,0.8,
F. Düsseldorf,1967-06-30,Kuno Klötzer,Senior,Bundesliga,1,True,0.8,
El Ahly,1989-06-30,Michael Evert,Senior,Egyptian Premier League,1,True,0.8,
E. Frankfurt,1986-12-03,Dietrich Weise,Senior,Bundesliga,1,True,0.85,
1.FC K'lautern,1983-10-26,Erich Ribbeck,Senior,Bundesliga,1,True,0.85,
E. Frankfurt,1976-06-30,Dietrich Weise,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,1973-06-30,Gyula Lóránt,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,1969-06-30,Gyula Lóránt,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,1971-03-11,Günter Brocker,Senior,Bundesliga,1,True,0.85,
1.FC K'lautern,1983-06-30,Erich Ribbeck,Senior,Bundesliga,1,True,0.8,
Hessen Kassel,1986-08-21,Helmut Gröttrup,Senior,2. Bundesliga,2,True,0.8,
SSV Reutlingen,1986-01-05,Helmut Benthaus,Senior,2. Bundesliga,2,True,0.8,
1.FC Nuremberg,1983-12-06,Rudi Kröner,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,1983-03-21,Erich Ribbeck,Senior,Bundesliga,1,True,0.85,
Hessen Kassel,1982-06-30,Helmut Gröttrup,Senior,2. Bundesliga,2,True,0.8,
FV 04 Würzburg,1978-10-02,Heinz Elzner,Senior,Bayernliga,3,True,0.85,
Stuttg. Kickers,1977-06-30,Gerd Menne,Senior,2. Bundesliga,2,True,0.8,
Apol. Limassol,1987-06-30,Andreas Konstantinou,Senior,Cypriot First Division,1,True,0.8,
Panionios,1984-02-29,Nikos Alefantos,Senior,Alpha Ethniki,1,True,0.8,
Panserraikos,1982-06-30,Giorgos Kiourkos,Senior,Alpha Ethniki,1,True,0.8,
PAOK Salonika,1980-04-28,Gyula Lóránt,Senior,Alpha Ethniki,1,True,0.8,
Arm. Bielefeld,1971-12-21,Hellmut Meidt,Senior,Bundesliga,1,True,0.85,
1.FC K'lautern,1969-05-06,Gyula Lóránt,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,1965-06-30,Gyula Lóránt,Senior,Bundesliga,1,True,0.8,
RW Oberhausen,1972-11-01,Adolf Patek,Senior,Bundesliga,1,True,0.8,
TeBe Berlin,1970-06-30,Herbert Rutsch,Senior,Regionalliga Berlin,2,True,0.8,
FC Schalke 04,1968-11-17,Fritz Langner,Senior,Bundesliga,1,True,0.85,
Werder Bremen,1967-09-04,Günter Brocker,Senior,Bundesliga,1,True,0.8,
1.FC K'lautern,1965-02-23,Günter Brocker,Senior,Bundesliga,1,True,0.8,
VVV,1963-05-26,Ferdinand Vögeli,Senior,Eredivisie,1,True,0.8,
Heiligenhaus,1961-06-30,Heinrich Schmitz,Senior,Oberliga West,1,False,,
NEC,1957-06-30,Jan Bijl,Senior,Eredivisie,1,False,,
VVV,1956-06-30,Ferdinand Vögeli,Senior,Eredivisie,1,True,0.8,
1.FC K'lautern,1954-06-30,Karl-Heinz Kipp,Senior,Oberliga Südwest,1,True,0.8,
RW Oberhausen,1953-06-30,Kurt Sobotka,Senior,Oberliga West,1,True,0.8,
SC Kleve 63,1953-06-30,Kurt Dobbriner,Senior,Oberliga West,1,True,0.8,
RW Oberhausen,1951-06-30,Kurt Sobotka,Senior,Oberliga West,1,True,0.8,
VfR Mannheim,1950-06-30,Hermann Strobel,Senior,Oberliga Süd,1,False,,
Linner SV,1948-06-30,Karl Schneider,Senior,Oberliga West,1,False,,
Pr. Münster,1970-12-10,Hermann Lindemann,Senior,Regionalliga West,2,True,0.85,
SSV Reutlingen,1968-12-31,Rudi Faßnacht,Senior,Regionalliga Süd,2,True,0.8,
Pr. Münster,1966-06-30,Richard Schneider,Senior,Regionalliga West,2,True,0.8,
1.FC K'lautern,1961-06-30,Fritz Walter,Senior,Oberliga Südwest,1,False,,
K'lautern U19,1950-06-30,Kurt Kraemer,Youth,A-Junioren Bundesliga,U19,False,,
Pr. Dellbrück,1954-06-30,Hennes Weisweiler,Senior,Oberliga West,1,False,,
Stuttg. Kickers,1953-06-30,Karl Rappan,Senior,Oberliga Süd,1,False,,
Schweinfurt 05,1951-10-29,Hans Schmidt,Senior,Oberliga Süd,1,True,0.8,
Stuttg. Kickers,1951-06-30,Karl Rappan,Senior,Oberliga Süd,1,False,,
1.FC K'lautern,1949-10-16,Karl Berndt,Senior,Oberliga Südwest,1,True,0.8,
1.FC K'lautern,1944-06-30,Karl Berndt,Senior,Gauliga Südwest,1,True,0.8,
1.FC K'lautern,1936-06-30,Karl Schneider,Senior,Gauliga Südwest,1,False,,
SM Caen,1935-06-30,François Bourbotte,Senior,Division 2,2,True,0.8,
CA Paris,1933-06-30,George Kimpton,Senior,Division 1,1,True,0.8,
FC Solothurn,1932-06-30,Karl Rappan,Senior,Swiss Super League,1,False,,
BSC Old Boys,1931-06-30,Izidor Kürschner,Senior,Swiss Super League,1,False,,
FC Olten,1929-06-30,Izidor Kürschner,Senior,Swiss Super League,1,False,,
FC Luzern,1928-12-31,Mihály Pataki,Senior,Swiss Super League,1,True,0.8,
Modena,1926-06-30,Giulio Cesari,Senior,Prima Divisione,1,False,,
Werder Bremen,1924-06-30,Wilhelm Worpitzki,Senior,Oberliga Nord,1,False,,
1.FC K'lautern,1922-06-30,Wilhelm Fuchs,Senior,Kreisliga Pfalz,1,False,,
VfL Wolfsburg,2022-05-15,Florian Kohfeldt,Senior,Bundesliga,1,True,0.85,
Werder Bremen,2021-05-16,Thomas Schaaf,Senior,Bundesliga,1,True,0.85,
Werder Bremen,2017-11-09,Alexander Nouri,Senior,Bundesliga,1,True,0.85,
W. Bremen II,2017-10-30,Florian Kohfeldt,Reserve,3. Liga,Third Tier,False,,
Werder Bremen,2016-09-18,Viktor Skrypnyk,Senior,Bundesliga,1,True,0.85,
W. Bremen Yth.,2014-10-25,Thomas Wolter,Youth,U-19 Bundesliga,1,True,0.8,
W. Bremen II,2014-06-30,Thomas Wolter,Reserve,3. Liga,Third Tier,False,,
W. Bremen Yth.,2013-12-31,Thomas Schiemer,Youth,U-19 Bundesliga,1,False,,
W. Bremen U17,2013-06-30,Thomas Schlieck,Youth,U17 Bundesliga North/North-East,1,False,,
Royal Antwerp,2024-06-30,Mark van Bommel,Senior,Jupiler Pro League,1,True,0.8,
VfL Wolfsburg,2021-10-24,Mark van Bommel,Senior,Bundesliga,1,True,0.85,
PSV Eindhoven,2019-12-16,Mark van Bommel,Senior,Eredivisie,1,True,0.85,
PSV U19,2018-06-30,Ruud van Nistelrooy,Youth,Eredivisie U19,1,False,,
E. Frankfurt,2023-06-30,Oliver Glasner,Senior,Bundesliga,1,False,,
VfL Wolfsburg,2021-06-30,Mark van Bommel,Senior,Bundesliga,1,True,0.85,
LASK,2019-06-30,Oliver Glasner,Senior,Austrian Bundesliga,1,False,,
SV Ried,2015-05-25,Oliver Glasner,Senior,Austrian Bundesliga,1,False,,
FC Liefering,2012-10-08,Gerald Baumgartner,Reserve,Austrian Regionalliga West,Third Tier,True,0.85,
RB Salzburg,2014-05-31,Roger Schmidt,Senior,Austrian Bundesliga,1,False,,
RB Salzburg,2012-07-08,Ricardo Moniz,Senior,Austrian Bundesliga,1,True,0.85,
FC Augsburg,2020-03-09,Martin Schmidt,Senior,Bundesliga,1,True,0.85,
VfL Wolfsburg,2018-02-19,Martin Schmidt,Senior,Bundesliga,1,True,0.85,
1.FSV Mainz 05,2017-05-22,Martin Schmidt,Senior,Bundesliga,1,True,0.85,
FSV Mainz 05 II,2015-02-16,Martin Schmidt,Reserve,Regionalliga West,4th,False,,
FC Thun U21,2010-06-30,Kurt Fröhlich,Youth,Swiss Promotion League,3,False,,
FC Raron,2008-06-30,Urs Schönenberger,Senior,Swiss Challenge League,2,True,0.8,
FC Raron,2003-06-30,Urs Schönenberger,Senior,Swiss Super League,1,True,0.8,
1.FC Nuremberg,2023-06-01,Marc Schneider,Senior,2. Bundesliga,2,True,0.8,
Hamburger SV,2020-06-30,Dieter Hecking,Senior,2. Bundesliga,2,True,0.85,
Bor. M'gladbach,2019-06-30,Dieter Hecking,Senior,Bundesliga,1,True,0.85,
VfL Wolfsburg,2016-10-17,Dieter Hecking,Senior,Bundesliga,1,True,0.85,
1.FC Nuremberg,2012-12-24,Dieter Hecking,Senior,Bundesliga,1,True,0.85,
Hannover 96,2009-08-19,Dieter Hecking,Senior,Bundesliga,1,True,0.85,
Alem. Aachen,2006-09-07,Dieter Hecking,Senior,2. Bundesliga,2,True,0.85,
VfB Lübeck,2004-06-30,Dieter Hecking,Senior,2. Bundesliga,2,True,0.8,
SC Verl,2001-01-29,Franz-Josef Tenhagen,Senior,Regionalliga Nord,3,True,0.85,
F. Düsseldorf,2014-06-13,Lorenz-Günther Köstner,Senior,2. Bundesliga,2,True,0.85,
Wolfsburg II,2013-06-30,Valérien Ismaël,Reserve,Regionalliga Nord,4,False,,
VfL Wolfsburg,2012-12-31,Felix Magath,Senior,Bundesliga,1,True,0.8,
Wolfsburg II,2012-10-25,Lorenz-Günther Köstner,Reserve,Regionalliga Nord,4,True,0.85,
VfL Wolfsburg,2010-06-30,Lorenz-Günther Köstner,Senior,Bundesliga,1,True,0.85,
Wolfsburg II,2010-01-26,Lorenz-Günther Köstner,Reserve,Regionalliga Nord,4,True,0.8,
RW Essen,2007-05-21,Uwe Neuhaus,Senior,Regionalliga Nord,3,True,0.85,
TSG Hoffenheim,2006-05-21,Hansi Flick,Senior,Regionalliga Süd,3,False,,
Karlsruher SC,2004-12-11,Stefan Kuntz,Senior,2. Bundesliga,2,True,0.85,
Unterhaching,2001-09-13,Lorenz-Günther Köstner,Senior,2. Bundesliga,2,True,0.85,
Unterhaching,1997-10-01,Lorenz-Günther Köstner,Senior,2. Bundesliga,2,True,0.85,
Stuttg. Kickers,1994-03-01,Willi Entenmann,Senior,2. Bundesliga,2,True,0.85,
VfB Stuttgart,1993-06-30,Christopher Daum,Senior,Bundesliga,1,True,0.8,
Hessen Kassel,1990-06-30,Werner Biskup,Senior,2. Bundesliga,2,True,0.8,
SC Freiburg,1989-08-31,Eugen Ehrlacher,Senior,2. Bundesliga,2,True,0.8,
SSV Reutlingen,1989-06-30,Willi Entenmann,Senior,Oberliga Baden-Württemberg,3,True,0.8,
FC Bayern Hof,1986-02-28,Heinz Lukas,Senior,2. Bundesliga,2,True,0.85,
1.FC Köln,2019-11-08,Achim Beierlorzer,Senior,Bundesliga,1,True,0.85,
E. Frankfurt,2016-03-06,Thomas Schaaf,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,2014-11-24,Armin Veh,Senior,Bundesliga,1,True,0.85,
E. Frankfurt,2014-06-30,Armin Veh,Senior,Bundesliga,1,False,,
Hamburger SV,2011-03-13,Armin Veh,Senior,Bundesliga,1,True,0.85,
VfL Wolfsburg,2010-01-25,Armin Veh,Senior,Bundesliga,1,True,0.85,
VfL Wolfsburg,2009-12-31,Armin Veh,Senior,Bundesliga,1,True,0.85,
VfB Stuttgart,2008-11-23,Armin Veh,Senior,Bundesliga,1,True,0.85,
FC Augsburg,2004-09-26,Rainer Hörgl,Senior,2. Bundesliga,2,True,0.85,
SSV Reutlingen,2002-01-02,Rainer Adrion,Senior,2. Bundesliga,2,True,0.8,
Greuther Fürth,1997-10-14,Benno Möhlmann,Senior,2. Bundesliga,2,True,0.85,
FC Augsburg,1995-06-30,Helmut Haller,Senior,2. Bundesliga,2,True,0.8,
FC Augsburg,1990-06-30,Helmut Haller,Senior,2. Bundesliga,2,True,0.8,
Schwaben Augsb.,1989-06-30,Gerd Menne,Senior,2. Bundesliga,2,True,0.8,
Augsburg-O.,1987-06-30,Gerd Menne,Senior,2. Bundesliga,2,True,0.8,
Darmstadt 98,2016-06-01,Dirk Schuster,Senior,2. Bundesliga,2,False,,
Loko Astana,2011-11-11,Holger Fach,Senior,Kazakhstan Premier League,1,True,0.8,
FC Augsburg,2009-04-13,Holger Fach,Senior,2. Bundesliga,2,True,0.85,
SC Paderborn,2008-02-08,Jos Luhukay,Senior,2. Bundesliga,2,True,0.85,
VfL Wolfsburg,2005-12-19,Wolfgang Wolf,Senior,Bundesliga,1,True,0.85,
Bor. M'gladbach,2004-10-27,Holger Fach,Senior,Bundesliga,1,True,0.85,
RW Essen,2003-09-20,Uwe Neuhaus,Senior,Regionalliga Nord,3,True,0.85,
M'gladbach II,2003-09-01,Horst Köppel,Reserve,Regionalliga Nord,3,True,0.8,
Bor. M'gladbach,2001-06-30,Hans Meyer,Senior,Bundesliga,1,True,0.85,
Fr. Turner U17,2022-06-30,Rui Silva,Youth,Campeonato Nacional de Juniores,1st Tier,False,,
Lupo-Martini,2020-01-19,Cristiano Lucarelli,Senior,Serie D,4,True,0.8,
TSC Vahdet,2018-12-31,Dragan Kanatlarovski,Senior,Macedonian First Football League,1,True,0.8,
MTV Gifhorn,2018-06-30,Thomas Kanda,Senior,Oberliga Niedersachsen,5,False,,
VfR Neumünster,2015-04-06,Thomas Richter,Senior,Regionalliga Nord,4,True,0.8,
Tammeka Tartu,2013-12-31,Erekle Tiknus,Senior,Meistriliiga,1,True,0.8,
Cenderawasih FC,2011-10-01,Rudy Keltjes,Senior,Liga Indonesia,1,True,0.8,
Persipura,2010-12-31,Rafael Berges,Senior,Indonesia Super League,1,True,0.8,
RW Essen,2010-06-30,Uwe Neuhaus,Senior,3. Liga,Third Tier,True,0.8,
RW Essen,2009-09-11,Uwe Neuhaus,Senior,3. Liga,Third Tier,True,0.85,
Türkiyemspor,2009-06-30,Eugen Hach,Senior,Regionalliga Nord,4,True,0.8,
Fallersleben,2008-06-30,Bernd Hollerbach,Reserve,Regionalliga Nord,4,False,,
VfB Lübeck,2007-10-15,Thomas Köstner,Senior,Regionalliga Nord,3,True,0.8,
Wolfsburg II,2007-03-04,Bernd Hollerbach,Reserve,Regionalliga Nord,4,True,0.8,
SSV Reutlingen,2004-02-18,Rainer Adrion,Senior,Regionalliga Süd,3,True,0.85,
